LogisticRegression,XGBoost,BaggingLinearRegression_n_estimators=10,BaggingDescisionTrees_n_estimators=20,XGBoostLinear,Keras100/50Layers6Epochs
8,7,6.34918326238,7,6.23498106003,8.0
4,6,5.44212400329,6,5.54927349091,5.73027563095
8,6,7.05447843959,5,6.10605096817,8.0
7,5,5.05077922624,6,5.7060585022,6.22977209091
8,8,7.35529658677,8,7.42207956314,8.0
7,5,5.73159728638,6,5.22530698776,6.13434505463
1,2,2.97622943607,3,3.09952116013,2.6587061882
6,7,5.809127727,5,5.88764429092,7.12323188782
6,3,3.59027981352,5,4.23044300079,4.03420543671
7,4,4.17247035699,5,4.37494182587,4.17315196991
8,8,6.63940426209,7,6.55593919754,8.0
6,3,3.28541160637,5,3.44087648392,3.73930358887
8,8,7.49684448305,8,7.83430957794,8.0
8,8,6.19069835811,7,7.09728527069,7.84711885452
8,7,6.95006233935,7,6.44743108749,8.0
7,5,5.14970072363,3,5.66840553284,6.14808368683
6,5,5.78172961911,3,5.4852142334,6.33905363083
8,7,6.05316482495,7,6.99086856842,8.0
4,2,3.45504087659,2,3.29159045219,3.69724225998
8,8,7.63829508843,8,7.65791082382,8.0
2,2,2.69187126937,2,2.97208619118,2.34055614471
5,4,5.3670516101,3,5.04901695251,6.26240634918
2,3,3.90560899409,2,4.65456676483,3.02024650574
6,6,5.13805261001,6,4.70586872101,6.08266067505
1,1,1.0,2,1.0,1.95279788971
8,7,7.2635636071,6,6.88304615021,8.0
1,5,4.72728350755,3,4.34845352173,5.38153982162
8,8,7.26258389538,7,7.77368164062,8.0
8,8,7.25343916094,8,7.57105827332,8.0
8,8,7.289293641,7,7.28756713867,8.0
6,5,5.60981443323,5,4.68501281738,5.95932102203
8,7,6.4803674765,7,6.23146438599,8.0
8,7,6.69120471004,6,6.88475608826,6.98107433319
8,8,6.32722083707,6,6.41318416595,8.0
5,5,5.36576352817,5,5.02044057846,5.59292697906
8,8,7.28196480443,8,7.43935012817,8.0
8,8,6.48329167628,7,7.77279472351,7.36353302002
1,3,2.4579881497,3,3.9057867527,5.25421714783
7,6,5.42135926824,6,5.39420461655,6.98454904556
8,7,6.14358860192,6,5.61070108414,7.32745170593
8,8,6.74125779259,8,7.65554046631,8.0
2,2,2.4245970379,2,2.76415395737,1.9775724411
8,8,6.57201286734,7,6.93067932129,8.0
8,7,6.3789331334,8,6.57158517838,8.0
8,8,6.95244640491,8,7.09232568741,8.0
8,5,5.93722764706,7,5.92455005646,6.95938634872
8,8,7.96608035572,8,7.92107820511,8.0
6,5,5.0985095266,6,5.57449531555,5.34701633453
8,8,7.24406007255,8,7.61938381195,8.0
7,6,5.8337354238,6,5.8167219162,6.32692146301
1,2,4.23869788007,2,1.28845572472,3.25666809082
1,5,4.30666726255,6,4.79380369186,5.88929843903
8,7,6.39416503206,7,6.64065074921,6.75845623016
8,6,4.97387360036,7,6.26338672638,6.45491695404
6,5,4.26505682108,5,5.13106489182,4.88205242157
1,2,4.01041596335,3,1.75249648094,3.15456771851
8,8,7.91436867671,8,7.67799854279,8.0
8,8,7.09601721111,8,7.75660324097,8.0
8,7,6.24743769901,6,6.52056837082,8.0
8,8,6.87866053362,8,8.0,8.0
8,8,7.34530371989,7,6.91428232193,8.0
8,7,6.16899589608,6,6.2381696701,7.07986736298
7,7,6.37449880169,5,6.62426996231,7.13579702377
8,6,6.17933990648,5,6.21304798126,7.46754980087
6,7,6.36695546614,6,5.39762973785,5.82239151001
7,6,6.37498082633,6,4.62451076508,7.17954015732
8,7,6.74110848906,6,6.46466112137,8.0
2,4,4.4002860352,2,4.07576942444,5.69260120392
6,7,6.16561284396,6,6.35706853867,6.18018770218
8,8,6.84480592711,8,7.01435995102,8.0
8,8,7.21344013751,8,7.49033784866,8.0
4,3,5.2513371848,4,3.59098005295,5.55702400208
8,6,6.14032127056,5,6.18863105774,6.44780015945
8,7,6.22966153318,6,5.9866900444,8.0
2,2,3.22778776384,2,2.62686300278,1.9534072876
1,2,3.74339308228,2,3.83637905121,3.05671596527
6,7,5.91292982235,7,6.45410251617,6.51450586319
7,4,4.54568564132,2,4.50782012939,6.05040407181
8,8,7.69754473916,8,7.50295639038,8.0
8,7,7.16492567674,7,7.04668474197,8.0
8,8,7.17340106125,8,8.0,8.0
8,7,6.51667050108,6,6.02907037735,7.54339408875
8,8,7.50313676523,6,6.90390920639,8.0
6,6,5.06866916628,6,5.81089305878,5.46191215515
8,8,8.0,8,7.56193733215,8.0
8,8,6.72779369034,7,6.36037683487,8.0
8,8,7.15886909561,7,7.42997550964,8.0
6,6,5.84745334624,6,4.93040037155,6.17049407959
6,6,5.45399212463,6,5.57474088669,6.17810344696
7,6,6.05297842198,5,6.61833143234,7.14204072952
8,2,5.39096639177,3,4.65398979187,3.42522072792
8,8,6.60494445346,8,7.17312097549,8.0
8,6,5.4623254352,7,4.78660011292,6.94640207291
6,7,6.13817186448,7,6.53051424026,6.18594026566
2,2,2.54176979365,2,2.18599295616,2.04862976074
7,5,4.59655902174,5,5.30179357529,5.63114643097
8,8,6.84454790713,7,7.18333911896,8.0
8,8,6.23186067392,8,6.74307632446,8.0
1,2,5.30019841561,2,4.57032346725,6.26680231094
8,8,7.39789547988,7,7.73410463333,8.0
5,2,4.46155996978,2,2.74107384682,3.72210216522
8,8,6.97748371201,8,7.03585958481,8.0
8,8,6.63807121798,8,6.61404466629,8.0
8,8,7.39261247151,8,6.97626686096,8.0
8,8,7.4584111863,8,7.39646244049,8.0
8,7,5.77102277383,6,5.95230388641,6.19897699356
1,4,4.64158972171,5,5.6636595726,5.74572372437
6,6,6.06237116724,6,6.27451229095,6.21444606781
7,4,4.92170137923,5,4.43852996826,6.25844860077
8,8,7.43892001766,8,7.71609354019,8.0
5,3,5.5701459273,3,3.98896622658,5.55996894836
6,4,3.69957462744,3,4.02126216888,5.35231924057
7,3,5.05641220219,6,4.67066526413,5.76389122009
7,6,5.90655962515,6,5.61275243759,6.91297578812
8,6,5.64050106462,8,5.66124677658,7.72963762283
8,7,6.230080226,5,4.7131819725,7.06028032303
8,8,6.8034226864,6,7.21551322937,8.0
3,2,1.85626690058,2,2.15649390221,2.3201084137
5,4,4.91527019863,3,4.55931758881,6.05627632141
8,8,7.00018253564,7,6.01498317719,7.83721494675
8,7,6.7667913667,6,6.27481651306,6.52571964264
8,8,7.77345088601,8,7.87991094589,8.0
8,8,7.17688347304,8,7.39767313004,8.0
1,1,1.0,2,1.0,2.05008029938
5,4,5.42712390703,4,4.5565867424,5.35415172577
8,8,7.01488664756,7,7.12444067001,8.0
8,8,7.76530149755,8,6.96190643311,8.0
8,6,6.10808177233,7,6.25378131866,8.0
8,7,5.84577736574,6,5.86688041687,7.68291187286
2,2,4.00522514703,2,2.85119438171,3.57701301575
7,5,4.7633553704,5,5.85992479324,5.99941205978
5,2,2.99968227497,4,4.17698669434,3.11861658096
8,8,7.00143535387,8,6.94194698334,8.0
8,8,8.0,8,7.73409891129,8.0
8,8,7.1837546504,8,7.32296895981,8.0
8,7,6.55494017587,7,6.44285869598,7.21672296524
8,8,7.31494682188,8,7.45452594757,8.0
8,8,6.34298419137,8,7.15206718445,7.92725515366
1,2,3.02537260374,2,3.873452425,2.21920442581
8,7,6.70186787183,7,6.96629619598,7.73476934433
6,8,7.03441905733,8,7.00275468826,6.64869785309
8,8,6.62821471107,7,7.26576900482,8.0
8,8,6.53449366241,8,7.55088949203,7.93741750717
8,7,6.44708730714,7,6.32018041611,7.5301990509
8,7,7.10651082996,8,6.72505712509,8.0
8,8,6.42134901659,8,6.90311050415,7.18154382706
1,2,2.81412380838,2,1.83548808098,2.07711648941
5,5,5.02442145682,5,5.35450077057,5.82248592377
1,2,2.96406874577,2,2.51939511299,3.31805443764
8,8,7.01537375082,8,7.60419082642,8.0
8,8,6.48716235764,8,6.71570253372,8.0
6,7,6.39582355989,6,6.14133405685,6.59941673279
7,5,4.97095840604,5,4.51731109619,6.05582427979
2,2,3.05138472,2,1.94312012196,2.91997051239
8,7,5.75263352326,7,6.54403018951,7.30240726471
8,8,6.71880478636,8,6.95911026001,7.68727731705
8,8,7.30619020006,8,8.0,8.0
8,8,6.80876351037,8,7.59633588791,8.0
6,4,4.48199788899,5,5.11622095108,5.35174369812
8,7,6.17726761257,6,6.85977935791,7.57171297073
2,2,3.2007086671,2,3.00330352783,2.24270868301
8,8,7.14342584149,8,7.23874330521,8.0
8,7,6.59900293133,8,6.93394994736,7.60362100601
6,7,6.6790496942,6,6.30490016937,6.85699176788
8,8,7.00937014438,8,7.2382349968,8.0
7,6,5.4222152932,5,5.52047491074,6.03005647659
5,7,5.88671349421,7,7.24446821213,5.25742530823
8,8,7.04425367983,8,7.48318052292,8.0
8,6,5.84349863536,5,6.59081363678,7.14668178558
6,3,4.81664130049,4,3.9391014576,5.53667736053
8,8,7.29646034355,8,7.44573974609,8.0
7,8,6.45253758461,7,5.98087215424,7.00291442871
8,8,7.42456735734,8,7.3420753479,8.0
5,5,5.31387285031,4,4.47002983093,5.98342466354
5,6,5.86237159132,6,6.0391087532,6.08142471313
8,8,7.0489171864,8,7.36495685577,8.0
8,8,6.79024159507,7,6.80800151825,8.0
1,2,1.28008023065,2,2.83649420738,1.95782375336
6,6,4.7418743929,2,5.16057538986,6.16789913177
5,5,5.32599197562,6,5.2210021019,5.43446588516
8,8,7.63930417494,8,7.70527124405,8.0
4,6,5.74123297638,6,5.81074857712,6.13754272461
8,8,7.21196938487,7,7.81113958359,8.0
8,5,5.53529757463,7,5.2200460434,6.39701366425
8,7,6.33213498638,6,6.27775287628,7.06123971939
8,7,6.61210447391,8,5.53402233124,7.91202116013
7,7,6.12710961966,6,6.41238451004,6.94712162018
8,7,5.62117357,8,6.8559217453,6.13186264038
8,8,6.74976552549,8,7.57271432877,8.0
7,5,5.92740142663,5,5.25417089462,6.84413146973
2,3,4.16144547099,3,4.02942943573,5.14597988129
7,5,5.35025711218,5,5.56442308426,6.92129230499
8,6,6.23974118059,8,5.87302303314,7.19185352325
3,6,5.04749532264,6,6.02876758575,4.65828943253
6,6,5.42617848358,7,6.94794034958,6.195104599
8,5,5.62193253232,5,5.19012069702,5.7003993988
8,8,7.12825970155,7,7.19231128693,8.0
7,7,6.85423786536,7,6.09820222855,7.16797113419
1,2,4.29276122684,3,2.60719442368,6.23626232147
7,7,5.88933303514,5,5.82678318024,6.4752779007
7,4,4.23662898116,6,4.00803947449,5.84026145935
8,8,7.38818511782,8,7.55637025833,8.0
6,5,5.62489880469,6,5.72934246063,6.02762460709
4,3,5.83162322823,3,3.83070158958,6.16279888153
8,8,6.72733659278,6,6.90601921082,8.0
2,2,3.76830519503,2,3.11381268501,3.02318286896
4,2,3.4485962828,2,3.15207409859,3.44373321533
8,7,6.58205719322,6,5.91565608978,6.80855846405
8,8,7.42709498691,8,7.81758165359,8.0
3,2,2.35684663719,2,2.74682569504,3.67914628983
8,8,6.18540767427,6,6.53012609482,8.0
6,4,5.07806586776,6,4.80441904068,5.87842273712
6,2,3.04532217487,4,2.73995399475,1.96776676178
8,8,7.05791593589,8,6.7663860321,8.0
8,7,6.28207988508,8,6.79557514191,8.0
8,7,6.09281537224,7,7.28157806396,8.0
8,6,6.45276568551,5,5.76550340652,6.93301868439
7,4,4.69326523483,2,4.55791425705,5.75862884521
8,7,6.7276064316,7,7.2881770134,8.0
8,8,6.87529115561,8,8.0,8.0
1,3,4.64969819337,6,5.88227987289,4.86354207993
3,2,2.63380182528,2,2.3553109169,2.84655046463
8,7,6.28554760719,6,6.25477266312,7.38935184479
4,4,6.36453594759,3,3.7419192791,6.83946371078
8,8,8.0,8,7.72228288651,8.0
8,7,5.96529462606,7,6.85030794144,7.18728780746
8,8,6.25656212372,6,6.63713502884,8.0
7,5,5.39552498041,6,4.97980594635,6.70630788803
8,8,8.0,8,7.62463951111,8.0
8,8,6.90638362147,8,7.12987852097,7.71674871445
8,7,6.70501411749,6,6.58176136017,7.06442928314
8,8,7.16185642021,8,7.39648532867,8.0
8,8,7.7417781134,8,7.8057103157,8.0
8,8,7.05446709143,8,7.76637458801,8.0
5,3,4.87708824823,5,3.39171457291,4.79644346237
8,7,5.63805407441,6,5.52714633942,7.07956647873
8,8,7.15043370884,8,7.33999872208,8.0
8,8,7.70951992187,7,7.98742628098,8.0
2,2,5.27410048673,2,3.62886714935,3.29438662529
7,8,6.66901033544,7,7.6255607605,7.69892072678
8,7,6.58590790298,6,7.08367204666,8.0
8,8,7.20911274009,8,7.39346218109,8.0
1,5,4.69575830992,2,5.11634302139,6.50349330902
8,7,7.10283692638,6,5.28778123856,8.0
8,7,6.77098038416,8,6.85611772537,8.0
2,2,2.50166588654,2,2.38485860825,2.28909492493
8,8,7.0431748236,8,7.60964298248,6.99794912338
8,7,6.14320071843,6,6.64122581482,7.32397174835
3,2,3.95674919536,1,2.77924537659,2.71374511719
1,2,2.42745060857,2,3.66453289986,3.69325852394
8,7,6.9215176247,7,6.38351917267,8.0
6,6,4.91999621948,6,4.70692491531,5.95948410034
5,4,4.81508484892,5,4.94731283188,5.36038970947
8,7,6.36889785512,5,6.71170091629,7.9891910553
8,6,6.22670643513,7,5.3702173233,8.0
6,3,5.20038617582,2,4.16484069824,5.65946722031
1,2,1.68518288287,5,3.0202229023,1.95437812805
6,2,3.18912541715,3,3.63205575943,2.9490571022
7,6,5.9502819721,5,5.78216218948,7.12811756134
8,7,6.82028896169,5,4.57892465591,7.95757675171
7,5,5.18896008172,5,4.59412002563,6.60871505737
8,7,6.18606724603,6,6.19713449478,7.22175502777
6,5,4.07123427289,6,4.2672328949,4.45231389999
8,6,6.09717233423,7,6.330286026,7.79212665558
8,8,6.72793958028,8,6.89507198334,7.52672481537
8,8,6.24109848304,8,7.42104101181,7.99936580658
7,6,5.93416816955,6,5.76776409149,6.98602819443
7,7,6.02178486419,6,5.93400669098,6.41735458374
7,6,6.58197649723,6,6.08891582489,7.18332290649
8,8,7.78420903075,8,7.82555246353,8.0
6,3,3.42996428211,3,3.87718868256,4.54032897949
1,2,3.35422655374,2,3.99292111397,1.98194646835
6,6,5.94372123282,6,5.32041978836,5.98838949203
4,2,4.51707436569,2,3.30505514145,4.02654647827
6,2,1.97108885395,2,2.35781383514,3.15241241455
6,5,4.38745849805,5,5.00209331512,5.4599032402
1,2,3.24756761824,2,4.51736307144,2.25767803192
8,8,6.46494513955,8,7.50004816055,8.0
8,7,6.17531918169,6,6.75508308411,7.20159339905
2,2,2.59734930305,2,3.10591077805,2.30518913269
6,4,4.83823025173,6,4.94970369339,5.78238964081
8,6,5.63204031243,5,5.94135141373,5.91136169434
8,7,6.54999702944,8,7.43668031693,8.0
6,6,4.84261880241,6,6.03916311264,5.30738449097
8,7,6.64272192316,7,6.4443731308,8.0
6,5,4.75014209319,6,4.19500350952,6.05318403244
8,8,7.17230287149,8,7.28667163849,8.0
8,8,7.05475041812,8,7.27170801163,8.0
6,6,5.39535498092,5,4.63854789734,5.95122146606
8,8,7.95992082013,8,7.62193965912,8.0
5,4,4.36113944771,4,4.27098369598,5.97882270813
7,7,5.74994283989,6,6.37523651123,7.16376638412
5,6,5.18777132393,5,5.36802959442,5.71699380875
8,8,8.0,8,8.0,8.0
8,6,5.66148590311,7,6.15283632278,7.85750627518
8,5,5.71829099067,4,4.72376489639,6.57844018936
8,8,7.02821189753,8,7.73250484467,8.0
2,1,1.0,2,1.35898375511,2.0596036911
8,6,6.33129695205,7,6.91134500504,7.30330753326
7,6,5.8464045089,6,5.26169490814,6.94585943222
5,2,4.97397241132,2,3.14204072952,4.69967651367
8,7,6.37780279583,6,6.32108163834,8.0
8,8,6.18782734388,7,6.75340270996,6.28945636749
8,8,6.720471718,8,7.57424449921,8.0
8,8,7.15576430076,8,7.67600488663,8.0
8,5,6.78334101012,8,5.07907581329,8.0
8,7,7.1058084968,7,7.54633617401,8.0
8,8,7.27841647948,7,7.29053640366,8.0
8,8,7.57476783857,8,7.91721725464,8.0
8,8,6.8156459429,7,7.83652830124,8.0
6,3,3.89548801661,4,4.4733133316,4.15081119537
6,6,6.11330664431,7,5.57335424423,6.33862686157
8,8,7.27278124943,8,7.95538854599,8.0
6,5,4.88665068294,5,4.63893699646,5.91153049469
8,6,6.06159330049,8,6.28042984009,8.0
8,7,6.24272049662,6,4.90850305557,8.0
5,4,5.96206700567,5,5.07503890991,5.47445297241
7,3,5.26037643186,5,4.20049858093,5.36687803268
8,8,7.15493035159,8,6.84147262573,8.0
8,6,7.19770600863,6,7.4264216423,8.0
8,8,6.32925536528,5,7.37572193146,7.55510616302
6,4,6.02879121733,5,5.76549816132,6.44910621643
8,7,7.01411440633,6,6.37707138062,8.0
6,5,4.83660839419,2,5.3817486763,6.06332015991
8,8,6.70033864914,7,6.42975187302,7.9588341713
1,3,3.73615077437,4,3.97850251198,2.08548927307
6,5,4.90667608006,6,5.45320892334,5.99274158478
8,6,6.43859220118,6,5.78836297989,6.34131908417
7,3,5.12555517701,2,3.66408276558,6.2769370079
6,5,4.63747229984,4,4.6779294014,5.18945264816
8,5,5.97999322012,6,6.11989164352,6.28461837769
8,7,6.27073816079,7,5.94258356094,6.80590295792
8,8,7.4774682048,8,7.47054243088,8.0
8,8,7.11635983402,8,7.21177196503,8.0
4,6,4.10817855465,6,5.88604879379,4.88705444336
8,8,7.15182449488,8,7.68334054947,8.0
6,6,5.80057888893,7,5.72189569473,6.22297716141
8,8,6.58781652231,6,6.66832351685,7.68366098404
8,7,5.9908762035,8,6.70295763016,7.35760450363
5,6,6.06579864996,6,5.64388561249,5.68847751617
5,6,5.76480161212,6,5.14898777008,5.97689437866
1,2,1.48899243994,2,3.20778393745,1.98098659515
8,8,6.85257721178,7,7.51844739914,8.0
7,8,6.78270614015,6,6.87915802002,7.226978302
7,5,3.9722647022,5,4.77817487717,5.04346466064
6,7,6.09440745927,6,6.37094259262,6.13684844971
1,2,2.70356064155,2,1.32140278816,1.98259544373
5,4,5.41715459165,5,5.0761346817,5.21180152893
8,8,7.83243197473,8,7.61169052124,8.0
8,7,7.00417996442,7,7.04287719727,8.0
5,3,4.25048367883,3,2.9899122715,3.6018872261
6,5,3.3636258289,5,4.81407976151,6.19270181656
6,3,3.70056782495,6,5.44300508499,3.45928621292
6,6,6.20031585665,6,5.13045215607,6.18141555786
8,8,7.01448770374,7,7.24324131012,8.0
7,7,6.64987153162,6,6.65477275848,7.19561481476
8,8,5.92313227089,8,6.69427728653,6.39446020126
7,7,6.39264471291,6,6.12963581085,7.15479326248
8,6,7.11048617251,7,6.85857439041,8.0
6,6,5.9270976386,6,5.70385885239,6.2704000473
8,7,6.09233945341,7,6.58939361572,8.0
8,8,7.26765614054,8,7.92070817947,8.0
5,6,5.57671755974,6,5.73408031464,5.84400987625
8,6,6.23412787722,7,5.61231231689,7.58065748215
8,6,5.86454892584,7,6.47642850876,6.79253864288
8,4,6.17587299305,6,5.62388324738,6.98163032532
6,5,3.98169522929,5,3.59899187088,6.00191497803
1,5,4.29143486024,3,4.72435235977,6.09215354919
8,8,6.85180304258,7,7.28451681137,8.0
4,3,4.62016991408,3,3.66442012787,4.30641174316
7,8,6.32275279111,7,6.98323535919,7.05956792831
6,4,5.09381035939,5,4.53632164001,6.03381156921
8,8,7.52466573221,8,7.42344808578,8.0
7,6,4.64530539092,5,4.56264638901,6.36790513992
8,7,6.36272236276,8,6.09945344925,8.0
6,6,4.89824719528,6,5.91012144089,5.9384803772
6,7,6.3270291194,6,6.8547372818,7.18587779999
8,7,6.24303749792,7,6.59080839157,7.13535642624
7,6,5.82176169517,3,5.28980588913,6.8038444519
8,8,6.90125232606,8,7.57090187073,8.0
8,8,6.86037434076,8,7.36447238922,8.0
8,2,5.24747755995,2,4.22402477264,6.82936811447
1,3,4.12984233358,2,3.43793463707,6.34854364395
6,4,4.0479404798,5,4.43630933762,5.81652736664
8,8,6.97301816624,8,6.72337388992,8.0
8,7,6.11171353345,7,6.10966014862,7.06557321548
5,5,4.40144043789,5,4.24631071091,5.32569313049
7,5,5.78016752765,3,4.42840337753,6.24172973633
2,2,3.08978016108,2,2.71531939507,3.06209039688
8,8,7.67849515965,8,7.49276399612,8.0
6,5,5.83727586789,5,5.05186080933,6.20373821259
2,2,1.89056982448,2,1.94675207138,2.07340431213
7,6,5.28811985798,5,5.32770109177,6.1917257309
2,2,2.94978162415,2,3.31892824173,2.26819896698
8,8,6.81999023996,8,6.83790159225,8.0
8,7,6.30688606978,5,6.98652648926,7.4220366478
5,2,3.48250868029,3,2.91347384453,2.72257423401
8,7,7.21672449707,7,7.09781932831,8.0
5,5,5.17397399264,5,4.68944263458,5.70046043396
8,8,6.22125249144,8,6.91134977341,7.72210121155
8,8,8.0,8,7.52052974701,8.0
4,7,5.74615306153,5,5.61791801453,5.74452018738
8,8,7.26132248732,8,7.60542011261,8.0
6,6,4.68052068246,6,5.26885318756,5.59467792511
8,7,6.26771133142,7,6.60751724243,8.0
1,2,4.88245676991,5,3.37678146362,6.61956071854
8,7,6.1160575689,8,6.31062793732,6.01156616211
8,8,7.95929277108,8,8.0,8.0
5,3,5.14585473661,2,3.7189874649,5.01449251175
8,8,7.38147806399,7,7.12311601639,8.0
7,5,5.75172656765,4,4.9856801033,7.17689228058
8,8,6.67560222973,7,6.73373651505,7.11883163452
8,8,6.9797375949,8,7.16009521484,8.0
7,6,6.1225216131,7,6.3066034317,7.05810022354
4,2,3.76867863939,2,3.31388139725,3.46309280396
8,8,6.60696489882,8,7.24557352066,8.0
8,8,6.0599861216,8,7.60683298111,7.80176019669
8,8,7.81033638999,8,8.0,8.0
6,7,5.86012555515,6,6.20916366577,6.15974807739
8,7,6.61257434252,8,7.05484199524,7.7156329155
7,5,4.29772143596,5,4.52699136734,5.04638957977
5,2,4.23057717457,5,3.35761165619,5.49799394608
6,6,5.34533636417,6,5.88815546036,5.94775152206
6,5,4.71739565368,5,5.74327039719,5.82431030273
2,3,3.25031500307,2,3.75272893906,3.74990820885
8,8,6.43772467413,8,6.77037715912,8.0
8,8,6.91657005545,8,7.54450750351,8.0
6,5,5.41719007833,6,5.03687477112,6.08586215973
6,7,7.03119318609,6,5.55270814896,7.92000341415
8,7,6.1763668546,7,6.52782964706,7.99568367004
7,8,7.43967907751,6,6.17852115631,7.20943403244
8,7,6.61354402086,8,7.48455476761,8.0
6,6,5.25363533767,6,6.38796901703,6.15493202209
6,4,5.04050657662,5,5.07380008698,6.02215385437
5,3,3.54733556479,3,3.63027143478,4.79957342148
1,2,3.03831076677,4,3.24001145363,1.99766731262
8,7,6.72068525404,6,7.42267513275,8.0
1,3,2.36950647106,3,3.74913072586,2.74772357941
5,5,6.2645649635,5,4.69084358215,6.03317165375
6,6,5.92916900281,6,5.69236707687,6.21372652054
4,2,4.75108662508,2,3.13320922852,5.4873046875
6,7,6.31342864574,8,7.32946300507,6.35672187805
6,4,5.17066541066,5,4.3972158432,6.80431461334
8,7,6.65992335598,8,6.93969392776,8.0
6,3,2.72307374065,2,3.37443590164,4.9036693573
6,7,6.12475448585,6,6.3952960968,6.20817613602
8,8,7.22266382159,7,7.76706075668,8.0
8,7,6.65846097087,6,6.68369436264,7.50313997269
6,6,5.0176200241,6,5.09718942642,5.03482961655
7,5,5.19492435703,6,5.18258237839,6.19985055923
6,5,4.52822566745,3,5.86562871933,4.94244194031
1,3,3.7638376064,5,3.83316278458,4.84447574615
8,7,6.35621692498,7,4.81434345245,8.0
6,5,4.15974898078,5,4.8591375351,3.73242092133
8,8,6.11990025914,7,6.7195019722,7.2268409729
8,8,6.92217023821,8,7.11082315445,8.0
8,8,6.80588398159,8,8.0,8.0
8,8,7.04944250865,8,7.15877628326,8.0
8,7,6.96555326108,7,6.67198562622,8.0
8,8,6.84302113459,8,7.72825670242,8.0
8,8,7.37576304719,7,6.58126306534,7.95839834213
6,6,5.11904589094,6,6.45400810242,6.15828704834
8,8,6.55015418611,7,7.40039777756,7.46168327332
6,5,3.84297691272,3,4.81150865555,5.45473098755
8,8,7.69516714136,8,7.53081321716,8.0
8,8,8.0,8,7.62343072891,8.0
8,8,7.17829257305,8,7.9892988205,8.0
8,8,7.58046292928,8,8.0,8.0
8,7,5.83948993035,7,6.16667890549,6.7790145874
8,8,7.26278143893,8,7.20471143723,8.0
8,8,7.03438300483,7,6.94950342178,8.0
6,2,3.01277811724,3,1.8026278019,3.68535494804
6,5,5.08997574719,5,5.11401510239,5.65562343597
6,2,4.3240804969,2,2.15028715134,3.7456741333
6,3,5.66420499015,5,3.6029958725,6.22714805603
8,8,7.0392402189,7,6.70607042313,7.92008829117
1,3,3.70879085241,2,4.27093696594,2.03482198715
8,7,6.39725615646,7,6.53503465652,7.87745428085
8,8,6.40151629366,8,6.85528516769,8.0
1,1,1.85245150835,1,1.0,1.95501613617
8,8,7.9513063508,8,7.70716142654,8.0
8,8,6.37551461836,6,7.73412227631,7.68896770477
8,7,6.40648247351,8,6.87723064423,7.61889266968
1,2,2.27009887069,2,3.38177132607,1.96424484253
8,7,6.25673500576,5,6.0633687973,8.0
8,8,7.51145240399,8,6.45940494537,8.0
8,7,6.23680295275,8,7.00361442566,7.99763870239
